date,isHoliday,SA22023_V1_00_Filled,SA22023_V1_00_NAME,SA22023_V1_00_NAME_ASCII,SA32023_V1_00,SA32023_V1_00_NAME,SA32023_V1_00_NAME_ASCII,weatherA,weatherB,partOfDay,Traffic Count,Population
2024-06-10,0,150000,Harania North,Harania North,52010,Māngere East,Mangere East,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,150000,Harania North,Harania North,52010,Māngere East,Mangere East,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,126801,Takapuna Central,Takapuna Central,51010,Takapuna,Takapuna,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,126801,Takapuna Central,Takapuna Central,51010,Takapuna,Takapuna,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,138901,Blockhouse Bay South,Blockhouse Bay South,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,138901,Blockhouse Bay South,Blockhouse Bay South,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,140100,Orakei East,Orakei East,51190,Orakei,Orakei,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,140100,Orakei East,Orakei East,51190,Orakei,Orakei,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,147700,Mount Wellington Industrial,Mount Wellington Industrial,51710,Mount Wellington,Mount Wellington,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,147700,Mount Wellington Industrial,Mount Wellington Industrial,51710,Mount Wellington,Mount Wellington,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,133600,Morningside (Auckland),Morningside (Auckland),51450,Morningside (Auckland),Morningside (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,133600,Morningside (Auckland),Morningside (Auckland),51450,Morningside (Auckland),Morningside (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,118502,Pinehill South,Pinehill South,50730,Pinehill,Pinehill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,118502,Pinehill South,Pinehill South,50730,Pinehill,Pinehill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,122001,Swanson,Swanson,50880,Swanson,Swanson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,122001,Swanson,Swanson,50880,Swanson,Swanson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,118100,Albany South,Albany South,50620,Albany,Albany,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,118100,Albany South,Albany South,50620,Albany,Albany,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,140300,Mount St John,Mount St John,51460,Epsom ,Epsom ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,140300,Mount St John,Mount St John,51460,Epsom ,Epsom ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,116801,Awaruku,Awaruku,50670,Torbay-Waiake,Torbay-Waiake,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,116801,Awaruku,Awaruku,50670,Torbay-Waiake,Torbay-Waiake,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,139100,Wesley East,Wesley East,51520,Wesley,Wesley,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,139100,Wesley East,Wesley East,51520,Wesley,Wesley,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,157301,Ormiston North,Ormiston North,52000,Flat Bush,Flat Bush,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,157301,Ormiston North,Ormiston North,52000,Flat Bush,Flat Bush,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,139801,Mount Roskill White Swan,Mount Roskill White Swan,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,139801,Mount Roskill White Swan,Mount Roskill White Swan,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,130200,Saint Marys Bay,Saint Marys Bay,51140,Saint Marys Bay,Saint Marys Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,130200,Saint Marys Bay,Saint Marys Bay,51140,Saint Marys Bay,Saint Marys Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,127500,Henderson Central,Henderson Central,50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,127500,Henderson Central,Henderson Central,50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,149702,Bucklands Beach South,Bucklands Beach South,51280,Bucklands Beach ,Bucklands Beach ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,149702,Bucklands Beach South,Bucklands Beach South,51280,Bucklands Beach ,Bucklands Beach ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,120202,Hobsonville Point Park,Hobsonville Point Park,50910,Hobsonville,Hobsonville,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,120202,Hobsonville Point Park,Hobsonville Point Park,50910,Hobsonville,Hobsonville,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,113800,Silverdale Central (Auckland),Silverdale Central (Auckland),50520,Silverdale (Auckland),Silverdale (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,113800,Silverdale Central (Auckland),Silverdale Central (Auckland),50520,Silverdale (Auckland),Silverdale (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,129300,Belmont (Auckland),Belmont (Auckland),51070,Belmont (Auckland),Belmont (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,129300,Belmont (Auckland),Belmont (Auckland),51070,Belmont (Auckland),Belmont (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,142700,Saint Heliers West,Saint Heliers West,51240,Saint Heliers ,Saint Heliers ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,142700,Saint Heliers West,Saint Heliers West,51240,Saint Heliers ,Saint Heliers ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,145900,Penrose,Penrose,51750,Penrose,Penrose,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,145900,Penrose,Penrose,51750,Penrose,Penrose,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,127001,Te Atatū South-North,Te Atatu South-North,50980,Te Atatū South,Te Atatu South,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,127001,Te Atatū South-North,Te Atatu South-North,50980,Te Atatū South,Te Atatu South,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,138502,Newmarket Park,Newmarket Park,51400,Remuera,Remuera,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,138502,Newmarket Park,Newmarket Park,51400,Remuera,Remuera,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,165302,Pukekohe North West,Pukekohe North West,52270,Pukekohe North West,Pukekohe North West,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,165302,Pukekohe North West,Pukekohe North West,52270,Pukekohe North West,Pukekohe North West,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,137600,Sandringham West,Sandringham West,51480,Sandringham ,Sandringham ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,137600,Sandringham West,Sandringham West,51480,Sandringham ,Sandringham ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,134100,Queen Street South West,Queen Street South West,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,134100,Queen Street South West,Queen Street South West,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,118400,Schnapper Rock,Schnapper Rock,50640,Schnapper Rock,Schnapper Rock,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,118400,Schnapper Rock,Schnapper Rock,50640,Schnapper Rock,Schnapper Rock,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,161900,Conifer Grove East,Conifer Grove East,52160,Conifer Grove,Conifer Grove,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,161900,Conifer Grove East,Conifer Grove East,52160,Conifer Grove,Conifer Grove,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155301,Dannemora South,Dannemora South,51930,Dannemora,Dannemora,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155301,Dannemora South,Dannemora South,51930,Dannemora,Dannemora,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,134302,Karangahape East,Karangahape East,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,134302,Karangahape East,Karangahape East,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,126702,Henderson West,Henderson West,50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,126702,Henderson West,Henderson West,50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,110900,Dome Valley-Matakana,Dome Valley-Matakana,50390,Rodney North,Rodney North,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,110900,Dome Valley-Matakana,Dome Valley-Matakana,50390,Rodney North,Rodney North,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,120400,Unsworth Heights East,Unsworth Heights East,50800,Unsworth Heights,Unsworth Heights,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,120400,Unsworth Heights East,Unsworth Heights East,50800,Unsworth Heights,Unsworth Heights,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,142001,Three Kings South,Three Kings South,51540,Three Kings,Three Kings,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,142001,Three Kings South,Three Kings South,51540,Three Kings,Three Kings,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,136001,Eden Terrace,Eden Terrace,51390,Eden Terrace,Eden Terrace,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,136001,Eden Terrace,Eden Terrace,51390,Eden Terrace,Eden Terrace,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,126601,Takapuna West,Takapuna West,51010,Takapuna,Takapuna,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,126601,Takapuna West,Takapuna West,51010,Takapuna,Takapuna,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,154801,Papatoetoe North West,Papatoetoe North West,51990,Papatoetoe,Papatoetoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,154801,Papatoetoe North West,Papatoetoe North West,51990,Papatoetoe,Papatoetoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155801,Ferguson,Ferguson,51980,Ōtara,Otara,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155801,Ferguson,Ferguson,51980,Ōtara,Otara,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,125100,Henderson Lincoln East,Henderson Lincoln East,50960,Henderson,Henderson,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,125100,Henderson Lincoln East,Henderson Lincoln East,50960,Henderson,Henderson,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155500,Manukau Central,Manukau Central,52030,Manukau,Manukau,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,155500,Manukau Central,Manukau Central,52030,Manukau,Manukau,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,159000,Totara Heights,Totara Heights,52070,Totara Heights,Totara Heights,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,159000,Totara Heights,Totara Heights,52070,Totara Heights,Totara Heights,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,144700,Glen Innes West,Glen Innes West,51640,Glen Innes-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,144700,Glen Innes West,Glen Innes West,51640,Glen Innes-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,152400,Howick East,Howick East,51870,Howick,Howick,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,152400,Howick East,Howick East,51870,Howick,Howick,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,132900,Fruitvale,Fruitvale,51350,New Lynn ,New Lynn ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,132900,Fruitvale,Fruitvale,51350,New Lynn ,New Lynn ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,140400,Mount Roskill Central North,Mount Roskill Central North,51530,Mount Roskill,Mount Roskill,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,140400,Mount Roskill Central North,Mount Roskill Central North,51530,Mount Roskill,Mount Roskill,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,129902,Point Chevalier East,Point Chevalier East,51220,Point Chevalier,Point Chevalier,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,129902,Point Chevalier East,Point Chevalier East,51220,Point Chevalier,Point Chevalier,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,133200,Queen Street,Queen Street,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,133200,Queen Street,Queen Street,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,130801,Glen Eden North,Glen Eden North,51340,Glen Eden,Glen Eden,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,130801,Glen Eden North,Glen Eden North,51340,Glen Eden,Glen Eden,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,131801,Freemans Bay,Freemans Bay,51180,Freemans Bay,Freemans Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,131801,Freemans Bay,Freemans Bay,51180,Freemans Bay,Freemans Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,154902,Papatoetoe Central East,Papatoetoe Central East,51990,Papatoetoe,Papatoetoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,154902,Papatoetoe Central East,Papatoetoe Central East,51990,Papatoetoe,Papatoetoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,127200,Akoranga,Akoranga,51040,Northcote (Auckland),Northcote (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,127200,Akoranga,Akoranga,51040,Northcote (Auckland),Northcote (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,116601,Pāremoremo East,Paremoremo East,50630,Pāremoremo,Paremoremo,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,116601,Pāremoremo East,Paremoremo East,50630,Pāremoremo,Paremoremo,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,133800,Hobson Ridge South,Hobson Ridge South,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,133800,Hobson Ridge South,Hobson Ridge South,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,120800,Mairangi Bay South,Mairangi Bay South,50770,Mairangi Bay ,Mairangi Bay ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,120800,Mairangi Bay South,Mairangi Bay South,50770,Mairangi Bay ,Mairangi Bay ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,136100,Grafton,Grafton,51230,Grafton,Grafton,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,136100,Grafton,Grafton,51230,Grafton,Grafton,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,157701,Clover Park North,Clover Park North,52020,Clover Park ,Clover Park ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,157701,Clover Park North,Clover Park North,52020,Clover Park ,Clover Park ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,144900,Stonefields West,Stonefields West,51690,Stonefields,Stonefields,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,144900,Stonefields West,Stonefields West,51690,Stonefields,Stonefields,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,147001,Tamaki West,Tamaki West,51720,Panmure,Panmure,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,147001,Tamaki West,Tamaki West,51720,Panmure,Panmure,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,164302,Drury East,Drury East,52250,Drury,Drury,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,164302,Drury East,Drury East,52250,Drury,Drury,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,135300,Symonds Street West,Symonds Street West,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,135300,Symonds Street West,Symonds Street West,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,137202,Blockhouse Bay Central,Blockhouse Bay Central,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,137202,Blockhouse Bay Central,Blockhouse Bay Central,51560,Blockhouse Bay ,Blockhouse Bay ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,120500,Mairangi Bay North,Mairangi Bay North,50770,Mairangi Bay ,Mairangi Bay ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,120500,Mairangi Bay North,Mairangi Bay North,50770,Mairangi Bay ,Mairangi Bay ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,152300,East Tamaki,East Tamaki,51820,East Tamaki,East Tamaki,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,152300,East Tamaki,East Tamaki,51820,East Tamaki,East Tamaki,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,132400,Victoria Park,Victoria Park,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,132400,Victoria Park,Victoria Park,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,161700,Takanini Industrial,Takanini Industrial,52110,Takanini ,Takanini ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,161700,Takanini Industrial,Takanini Industrial,52110,Takanini ,Takanini ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,151900,Ōtāhuhu South,Otahuhu South,51830,Ōtāhuhu,Otahuhu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,151900,Ōtāhuhu South,Otahuhu South,51830,Ōtāhuhu,Otahuhu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,163803,Patumāhoe Rural,Patumahoe Rural,52260,Patumāhoe,Patumahoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,163803,Patumāhoe Rural,Patumahoe Rural,52260,Patumāhoe,Patumahoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,142201,Greenlane North,Greenlane North,51490,Greenlane ,Greenlane ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,142201,Greenlane North,Greenlane North,51490,Greenlane ,Greenlane ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,125600,Hillcrest North (Auckland),Hillcrest North (Auckland),51030,Hillcrest (Auckland),Hillcrest (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,125600,Hillcrest North (Auckland),Hillcrest North (Auckland),51030,Hillcrest (Auckland),Hillcrest (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,51570,Onehunga,Onehunga,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,145500,Onehunga-Te Papapa Industrial,Onehunga-Te Papapa Industrial,51570,Onehunga,Onehunga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,151200,Harania South,Harania South,52010,Māngere East,Mangere East,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,151200,Harania South,Harania South,52010,Māngere East,Mangere East,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,145200,Oranga,Oranga,51570,Onehunga,Onehunga,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,145200,Oranga,Oranga,51570,Onehunga,Onehunga,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,154802,Papatoetoe West,Papatoetoe West,51990,Papatoetoe,Papatoetoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,154802,Papatoetoe West,Papatoetoe West,51990,Papatoetoe,Papatoetoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,121001,Bayview East (Auckland),Bayview East (Auckland),50990,Bayview (Auckland),Bayview (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,121001,Bayview East (Auckland),Bayview East (Auckland),50990,Bayview (Auckland),Bayview (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,116701,Albany Heights,Albany Heights,50620,Albany,Albany,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,116701,Albany Heights,Albany Heights,50620,Albany,Albany,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,121100,Swanson Rural,Swanson Rural,51290,Waitākere East,Waitakere East,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,121100,Swanson Rural,Swanson Rural,51290,Waitākere East,Waitakere East,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,135700,The Strand,The Strand,51150,Auckland City Centre,Auckland City Centre,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,135700,The Strand,The Strand,51150,Auckland City Centre,Auckland City Centre,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,114000,Red Beach East,Red Beach East,50540,Red Beach,Red Beach,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,114000,Red Beach East,Red Beach East,50540,Red Beach,Red Beach,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,129201,Point Chevalier West,Point Chevalier West,51220,Point Chevalier,Point Chevalier,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,129201,Point Chevalier West,Point Chevalier West,51220,Point Chevalier,Point Chevalier,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,134200,Mount Albert Central,Mount Albert Central,51440,Mount Albert,Mount Albert,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,134200,Mount Albert Central,Mount Albert Central,51440,Mount Albert,Mount Albert,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,149600,Ōtāhuhu Industrial,Otahuhu Industrial,51830,Ōtāhuhu,Otahuhu,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,149600,Ōtāhuhu Industrial,Otahuhu Industrial,51830,Ōtāhuhu,Otahuhu,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,123400,Forrest Hill West,Forrest Hill West,50810,Forrest Hill ,Forrest Hill ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,123400,Forrest Hill West,Forrest Hill West,50810,Forrest Hill ,Forrest Hill ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,137701,Mount Eden North East,Mount Eden North East,51430,Mount Eden  ,Mount Eden  ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,137701,Mount Eden North East,Mount Eden North East,51430,Mount Eden  ,Mount Eden  ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,164603,Waihoehoe,Waihoehoe,51970,Franklin Central,Franklin Central,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,164603,Waihoehoe,Waihoehoe,51970,Franklin Central,Franklin Central,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,136601,New Windsor North,New Windsor North,51510,New Windsor ,New Windsor ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,136601,New Windsor North,New Windsor North,51510,New Windsor ,New Windsor ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,156800,Rongomai West,Rongomai West,51980,Ōtara,Otara,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,156800,Rongomai West,Rongomai West,51980,Ōtara,Otara,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,117003,Massey Red Hills,Massey Red Hills,50940,Massey,Massey,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,117003,Massey Red Hills,Massey Red Hills,50940,Massey,Massey,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,146700,Panmure West,Panmure West,51720,Panmure,Panmure,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,146700,Panmure West,Panmure West,51720,Panmure,Panmure,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,123500,Wairau Valley,Wairau Valley,50840,Glenfield ,Glenfield ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,123500,Wairau Valley,Wairau Valley,50840,Glenfield ,Glenfield ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,150600,Mellons Bay,Mellons Bay,51850,Mellons Bay,Mellons Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,150600,Mellons Bay,Mellons Bay,51850,Mellons Bay,Mellons Bay,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,136400,Parnell West,Parnell West,51200,Parnell,Parnell,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,136400,Parnell West,Parnell West,51200,Parnell,Parnell,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,130300,Westmere South-Western Springs,Westmere South-Western Springs,51210,Westmere ,Westmere ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,130300,Westmere South-Western Springs,Westmere South-Western Springs,51210,Westmere ,Westmere ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,128200,Northcote Point (Auckland),Northcote Point (Auckland),51110,Northcote Point (Auckland),Northcote Point (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,128200,Northcote Point (Auckland),Northcote Point (Auckland),51110,Northcote Point (Auckland),Northcote Point (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,123000,Rānui North,Ranui North,50970,Rānui (Auckland),Ranui (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,123000,Rānui North,Ranui North,50970,Rānui (Auckland),Ranui (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,154901,Papatoetoe Central West,Papatoetoe Central West,51990,Papatoetoe,Papatoetoe,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,154901,Papatoetoe Central West,Papatoetoe Central West,51990,Papatoetoe,Papatoetoe,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,159301,The Gardens (Auckland),The Gardens (Auckland),52050,The Gardens (Auckland),The Gardens (Auckland),Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,159301,The Gardens (Auckland),The Gardens (Auckland),52050,The Gardens (Auckland),The Gardens (Auckland),Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,123100,Glenfield West,Glenfield West,50840,Glenfield ,Glenfield ,Fine,Null,day,3941651.26446281,1678000.0
2024-06-10,0,123100,Glenfield West,Glenfield West,50840,Glenfield ,Glenfield ,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,149300,Half Moon Bay South East,Half Moon Bay South East,51670,Half Moon Bay,Half Moon Bay,Fine,Null,night,3941651.26446281,1678000.0
2024-06-10,0,149300,Half Moon Bay South East,Half Moon Bay South East,51670,Half Moon Bay,Half Moon Bay,Fine,Null,day,3941651.26446281,1678000.0
